6088d72ae31ca31f4a9acad0,654123,72,14,9,19,98011
6088d72ae31ca31f4a9acad1,654123,73,18,8,3,98053
6088d72ae31ca31f4a9acad2,543216,77,22,14,14,98055
6088d72ae31ca31f4a9acad3,654123,81,0,10,6,98007
6088d72ae31ca31f4a9acad4,543216,86,1,5,2,98053
6088d72ae31ca31f4a9acad5,321456,89,5,14,18,98011
6088d72ae31ca31f4a9acad6,621453,95,7,10,9,98077
6088d72ae31ca31f4a9acad7,321654,96,9,5,3,98053
6088d72ae31ca31f4a9acad8,621453,97,12,13,7,98007
6088d72ae31ca31f4a9acad9,654321,98,13,10,9,98077
6088d72ae31ca31f4a9acada,354126,102,15,7,1,98053
6088d72ae31ca31f4a9acadb,621453,106,19,8,11,98077
6088d72ae31ca31f4a9acadc,654321,107,23,10,7,98007
6088d72ae31ca31f4a9acadd,654321,110,0,6,13,98055
6088d72ae31ca31f4a9acade,321456,116,1,7,14,98055
6088d72ae31ca31f4a9acadf,123654,118,4,13,18,98011
6088d72ae31ca31f4a9acae0,321654,124,7,5,11,98077
6088d72ae31ca31f4a9acae1,123456,129,10,9,3,98053
6088d72ae31ca31f4a9acae2,321654,133,12,6,19,98011
6088d72ae31ca31f4a9acae3,621453,136,14,8,6,98007
6088d72ae31ca31f4a9acae4,321654,140,18,13,17,98011
6088d72ae31ca31f4a9acae5,354126,143,22,13,19,98011
6088d72ae31ca31f4a9acae6,543216,146,0,6,2,98053
6088d72ae31ca31f4a9acae7,654321,152,2,9,3,98053
6088d72ae31ca31f4a9acae8,543216,155,5,5,17,98011
6088d72ae31ca31f4a9acae9,354126,158,8,8,18,98011
6088d72ae31ca31f4a9acaea,654123,163,9,13,11,98077
6088d72ae31ca31f4a9acaec,321456,174,15,8,18,98011
6088d72ae31ca31f4a9acaeb,354126,168,11,10,3,98053
6088d72ae31ca31f4a9acaed,654321,176,16,13,18,98011
6088d72ae31ca31f4a9acaee,654123,177,17,9,19,98011
6088d72ae31ca31f4a9acaef,321456,179,20,7,3,98053
6088d72ae31ca31f4a9acaf0,654321,182,0,12,14,98055
6088d72ae31ca31f4a9acaf1,123654,188,2,6,7,98007
6088d72ae31ca31f4a9acaf2,123456,194,3,12,18,98011
6088d72ae31ca31f4a9acaf3,354126,195,4,14,15,98055
6088d72be31ca31f4a9acaf4,123456,200,8,9,11,98077
6088d72be31ca31f4a9acaf5,654321,202,11,14,3,98053
6088d72be31ca31f4a9acaf6,654123,207,15,7,14,98055
6088d72be31ca31f4a9acaf8,654123,214,22,6,5,98007
6088d72be31ca31f4a9acaf7,621453,208,18,14,1,98053
6088d72be31ca31f4a9acaf9,621453,221,0,11,2,98053
6088d72be31ca31f4a9acafa,543216,226,2,8,3,98053
6088d72be31ca31f4a9acafb,321654,227,6,7,19,98011
6088d72be31ca31f4a9acafc,321654,228,10,5,17,98011
6088d72be31ca31f4a9acafd,543216,232,14,7,1,98053
6088d72be31ca31f4a9acafe,321456,238,18,6,3,98053
6088d72be31ca31f4a9acaff,123456,240,19,6,5,98007
6088d72be31ca31f4a9acb00,123654,245,21,10,15,98055
6088d72be31ca31f4a9acb01,654321,249,23,5,3,98053
6088d72be31ca31f4a9acb02,654123,256,0,10,9,98077
6088d72be31ca31f4a9acb03,123654,261,1,9,7,98007
6088d72be31ca31f4a9acb04,654123,266,4,10,3,98053
6088d72be31ca31f4a9acb05,123456,268,7,11,2,98053
6088d72be31ca31f4a9acb06,123654,269,9,10,13,98055
6088d72be31ca31f4a9acb07,123654,273,12,14,18,98011
6088d72be31ca31f4a9acb08,321654,279,13,6,15,98055
6088d72be31ca31f4a9acb09,123456,281,14,14,14,98055
6088d72be31ca31f4a9acb0a,654123,283,17,10,11,98077
6088d72be31ca31f4a9acb0b,123456,289,19,9,2,98053
